param_value_id	parameeter_id	maakond_id	maakond	haldusasutus_id	haldusasutus	toetuse_tunnus_id	toetuse_tunnus	param_liik	on_kohalik_id	on_kohalik	jrk_nr	param_kood	parameeter	mootyhik	kehtivus_algus	kehtivus_lopp	vaartus	mod_kpv	nimetus	kirjeldus
1042004	1000032	10067	Pärnu maakond	1000430	Are Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	18	WATER_AND_SEWERAGE_QUOTA_PLUS	Vesi ja kanalisatsioon (summa teise ja iga järgneva leibkonnaliikme kohta)	EUR	2013-02-01		6.00	2017-11-27	Vesi ja kanalisatsioon +1	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1112810	1000034	10067	Pärnu maakond	1000434	Audru Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	1	ELECTRICITY_QUOTA	Elekter (summa esimese leibkonnaliikme kohta)	EUR	2016-04-01		20.00	2017-11-27	Elekter	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1045014	1000036	10067	Pärnu maakond	1000434	Audru Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	2	ELECTRICITY_QUOTA_PLUS	Elekter (summa teise ja iga järgneva leibkonnaliikme kohta)	EUR	2014-01-01		10.00	2017-11-27	Elekter +1	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1045016	1000200	10067	Pärnu maakond	1000434	Audru Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	3	ELECTRIC_HEATING_QUOTA	Elektriküte (summa eluaseme ruutmeetri kohta)	EUR m2 kohta	2014-01-01		2.50	2017-11-27	Elektriküte	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1113010	1000020	10067	Pärnu maakond	1000434	Audru Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	4	HABITATION_RENT_QUOTA	Eluaseme üür (summa eluaseme ruutmeetri kohta)	EUR m2 kohta	2016-04-01		3.00	2017-11-27	Eluaseme üür	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1069406	1000028	10067	Pärnu maakond	1000434	Audru Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	5	HABITATION_INSURANCE_QUOTA	Eluruumi kindlustus (summa eluaseme ruutmeetri kohta)	EUR m2 kohta	2015-06-01		0.15	2017-11-27	Eluruumi kindlustus	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1069398	1000038	10067	Pärnu maakond	1000434	Audru Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	6	GAS_QUOTA	Gaas (summa esimese leibkonnaliikme kohta)	EUR	2015-06-01		6.40	2017-11-27	Gaas	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1069400	1000040	10067	Pärnu maakond	1000434	Audru Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	7	GAS_QUOTA_PLUS	Gaas (summa teise ja iga järgneva leibkonnaliikme kohta)	EUR	2015-06-01		4.80	2017-11-27	Gaas +1	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1113012	1001002	10067	Pärnu maakond	1000434	Audru Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	8	BUILDING_MANAGEMENT_COST_QUOTA	Korterelamu haldamise kulu (summa eluaseme ruutmeetri kohta)	EUR m2 kohta	2016-04-01		4.00	2017-11-27	Korterelamu haldamise kulu	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1113014	1001000	10067	Pärnu maakond	1000434	Audru Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	9	BUILDING_RENOVATION_LOAN_REPAYMENT_QUOTA	Korterelamu renov. laenu tagasimakse (summa eluaseme ruutmeetri kohta)	EUR m2 kohta	2016-04-01		4.00	2017-11-27	Korterelamu renov. laenu tagasimakse	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1113016	1000022	10067	Pärnu maakond	1000434	Audru Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	10	INDIRECT_HEATING_QUOTA	Kütus kaugküttega (summa eluaseme ruutmeetri kohta)	EUR m2 kohta	2016-04-01		5.00	2017-11-27	Kütus kaugküttega	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1042534	1000024	10067	Pärnu maakond	1000434	Audru Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	11	DIRECT_HEATING_QUOTA	Kütus mittekaugküttega (summa eluaseme ruutmeetri kohta)	EUR m2 kohta	2013-03-01		15.91	2017-11-27	Kütus mitte-kaugküttega	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1113210	1000026	10067	Pärnu maakond	1000434	Audru Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	12	LANDTAX_QUOTA	Maamaks (summa eluaseme ruutmeetri kohta)	EUR m2 kohta	2016-04-01		0.15	2017-11-27	Maamaks	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1045022	1000042	10067	Pärnu maakond	1000434	Audru Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	13	GARBAGE_QUOTA	Olmejäätmete veotasu (summa esimese leibkonnaliikme kohta)	EUR	2014-01-01		3.50	2017-11-27	Olmejäätmete veotasu	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1042540	1000044	10067	Pärnu maakond	1000434	Audru Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	14	GARBAGE_QUOTA_PLUS	Olmejäätmete veotasu (summa teise ja iga järgneva leibkonnaliikme kohta)	EUR	2013-03-01		2.80	2017-11-27	Olmejäätmete veotasu +1	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1113410	1000030	10067	Pärnu maakond	1000434	Audru Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	17	WATER_AND_SEWERAGE_QUOTA	Vesi ja kanalisatsioon (summa esimese leibkonnaliikme kohta)	EUR	2016-04-01		10.45	2017-11-27	Vesi ja kanalisatsioon	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1113412	1000032	10067	Pärnu maakond	1000434	Audru Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	18	WATER_AND_SEWERAGE_QUOTA_PLUS	Vesi ja kanalisatsioon (summa teise ja iga järgneva leibkonnaliikme kohta)	EUR	2016-04-01		10.45	2017-11-27	Vesi ja kanalisatsioon +1	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1041854	1000034	10067	Pärnu maakond	1000448	Halinga Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	1	ELECTRICITY_QUOTA	Elekter (summa esimese leibkonnaliikme kohta)	EUR	2013-01-01		23.40	2017-11-27	Elekter	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1041856	1000036	10067	Pärnu maakond	1000448	Halinga Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	2	ELECTRICITY_QUOTA_PLUS	Elekter (summa teise ja iga järgneva leibkonnaliikme kohta)	EUR	2013-01-01		14.04	2017-11-27	Elekter +1	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1110410	1000200	10067	Pärnu maakond	1000448	Halinga Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	3	ELECTRIC_HEATING_QUOTA	Elektriküte (summa eluaseme ruutmeetri kohta)	EUR m2 kohta	2016-04-01		2.80	2017-11-27	Elektriküte	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1110614	1000020	10067	Pärnu maakond	1000448	Halinga Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	4	HABITATION_RENT_QUOTA	Eluaseme üür (summa eluaseme ruutmeetri kohta)	EUR m2 kohta	2016-04-01		1.80	2017-11-27	Eluaseme üür	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1060596	1000028	10067	Pärnu maakond	1000448	Halinga Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	5	HABITATION_INSURANCE_QUOTA	Eluruumi kindlustus (summa eluaseme ruutmeetri kohta)	EUR m2 kohta	2015-06-01		0.15	2017-11-27	Eluruumi kindlustus	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1060598	1000038	10067	Pärnu maakond	1000448	Halinga Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	6	GAS_QUOTA	Gaas (summa esimese leibkonnaliikme kohta)	EUR	2015-06-01		7.50	2017-11-27	Gaas	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1060600	1000040	10067	Pärnu maakond	1000448	Halinga Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	7	GAS_QUOTA_PLUS	Gaas (summa teise ja iga järgneva leibkonnaliikme kohta)	EUR	2015-06-01		4.50	2017-11-27	Gaas +1	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1061838	1001002	10067	Pärnu maakond	1000448	Halinga Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	8	BUILDING_MANAGEMENT_COST_QUOTA	Korterelamu haldamise kulu (summa eluaseme ruutmeetri kohta)	EUR m2 kohta	2015-06-01		0.50	2017-11-27	Korterelamu haldamise kulu	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1061840	1001000	10067	Pärnu maakond	1000448	Halinga Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	9	BUILDING_RENOVATION_LOAN_REPAYMENT_QUOTA	Korterelamu renov. laenu tagasimakse (summa eluaseme ruutmeetri kohta)	EUR m2 kohta	2015-06-01		1.26	2017-11-27	Korterelamu renov. laenu tagasimakse	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1060606	1000022	10067	Pärnu maakond	1000448	Halinga Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	10	INDIRECT_HEATING_QUOTA	Kütus kaugküttega (summa eluaseme ruutmeetri kohta)	EUR m2 kohta	2015-06-01		0.00	2017-11-27	Kütus kaugküttega	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1110412	1000024	10067	Pärnu maakond	1000448	Halinga Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	11	DIRECT_HEATING_QUOTA	Kütus mittekaugküttega (summa eluaseme ruutmeetri kohta)	EUR m2 kohta	2016-04-01		2.80	2017-11-27	Kütus mitte-kaugküttega	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1046584	1000026	10067	Pärnu maakond	1000448	Halinga Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	12	LANDTAX_QUOTA	Maamaks (summa eluaseme ruutmeetri kohta)	EUR m2 kohta	2014-05-01		0.01	2017-11-27	Maamaks	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1041872	1000042	10067	Pärnu maakond	1000448	Halinga Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	13	GARBAGE_QUOTA	Olmejäätmete veotasu (summa esimese leibkonnaliikme kohta)	EUR	2013-01-01		12.78	2017-11-27	Olmejäätmete veotasu	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1041874	1000044	10067	Pärnu maakond	1000448	Halinga Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	14	GARBAGE_QUOTA_PLUS	Olmejäätmete veotasu (summa teise ja iga järgneva leibkonnaliikme kohta)	EUR	2013-01-01		6.39	2017-11-27	Olmejäätmete veotasu +1	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1110810	1000202	10067	Pärnu maakond	1000448	Halinga Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	15	WATER_HEATING_QUOTA	Vee soojendamine (summa esimese leibkonnaliikme kohta)	EUR	2016-04-01		43.20	2017-11-27	Vee soojendamine	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1110812	1000204	10067	Pärnu maakond	1000448	Halinga Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	16	WATER_HEATING_QUOTA_PLUS	Vee soojendamine (summa teise ja iga järgneva leibkonnaliikme kohta)	EUR	2016-04-01		36.00	2017-11-27	Vee soojendamine +1	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1110610	1000030	10067	Pärnu maakond	1000448	Halinga Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	17	WATER_AND_SEWERAGE_QUOTA	Vesi ja kanalisatsioon (summa esimese leibkonnaliikme kohta)	EUR	2016-04-01		14.04	2017-11-27	Vesi ja kanalisatsioon	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1110612	1000032	10067	Pärnu maakond	1000448	Halinga Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	18	WATER_AND_SEWERAGE_QUOTA_PLUS	Vesi ja kanalisatsioon (summa teise ja iga järgneva leibkonnaliikme kohta)	EUR	2016-04-01		14.04	2017-11-27	Vesi ja kanalisatsioon +1	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1069338	1000034	10067	Pärnu maakond	1000468	Häädemeeste Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	1	ELECTRICITY_QUOTA	Elekter (summa esimese leibkonnaliikme kohta)	EUR	2015-06-01		30.00	2017-11-27	Elekter	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1041972	1000036	10067	Pärnu maakond	1000468	Häädemeeste Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	2	ELECTRICITY_QUOTA_PLUS	Elekter (summa teise ja iga järgneva leibkonnaliikme kohta)	EUR	2013-02-01		10.00	2017-11-27	Elekter +1	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1046614	1000020	10067	Pärnu maakond	1000468	Häädemeeste Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	4	HABITATION_RENT_QUOTA	Eluaseme üür (summa eluaseme ruutmeetri kohta)	EUR m2 kohta	2014-05-01		3.00	2017-11-27	Eluaseme üür	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1069352	1000028	10067	Pärnu maakond	1000468	Häädemeeste Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	5	HABITATION_INSURANCE_QUOTA	Eluruumi kindlustus (summa eluaseme ruutmeetri kohta)	EUR m2 kohta	2015-06-01		0.20	2017-11-27	Eluruumi kindlustus	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1069340	1000038	10067	Pärnu maakond	1000468	Häädemeeste Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	6	GAS_QUOTA	Gaas (summa esimese leibkonnaliikme kohta)	EUR	2015-06-01		10.00	2017-11-27	Gaas	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1007340	1000040	10067	Pärnu maakond	1000468	Häädemeeste Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	7	GAS_QUOTA_PLUS	Gaas (summa teise ja iga järgneva leibkonnaliikme kohta)	EUR	2010-04-01		0.00	2017-11-27	Gaas +1	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1069342	1001002	10067	Pärnu maakond	1000468	Häädemeeste Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	8	BUILDING_MANAGEMENT_COST_QUOTA	Korterelamu haldamise kulu (summa eluaseme ruutmeetri kohta)	EUR m2 kohta	2015-06-01		2.00	2017-11-27	Korterelamu haldamise kulu	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1069344	1001000	10067	Pärnu maakond	1000468	Häädemeeste Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	9	BUILDING_RENOVATION_LOAN_REPAYMENT_QUOTA	Korterelamu renov. laenu tagasimakse (summa eluaseme ruutmeetri kohta)	EUR m2 kohta	2015-06-01		2.00	2017-11-27	Korterelamu renov. laenu tagasimakse	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1069336	1000024	10067	Pärnu maakond	1000468	Häädemeeste Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	11	DIRECT_HEATING_QUOTA	Kütus mittekaugküttega (summa eluaseme ruutmeetri kohta)	EUR m2 kohta	2015-06-01		2.50	2017-11-27	Kütus mitte-kaugküttega	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1069350	1000026	10067	Pärnu maakond	1000468	Häädemeeste Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	12	LANDTAX_QUOTA	Maamaks (summa eluaseme ruutmeetri kohta)	EUR m2 kohta	2015-06-01		0.20	2017-11-27	Maamaks	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1069346	1000042	10067	Pärnu maakond	1000468	Häädemeeste Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	13	GARBAGE_QUOTA	Olmejäätmete veotasu (summa esimese leibkonnaliikme kohta)	EUR	2015-06-01		2.00	2017-11-27	Olmejäätmete veotasu	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1069348	1000044	10067	Pärnu maakond	1000468	Häädemeeste Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	14	GARBAGE_QUOTA_PLUS	Olmejäätmete veotasu (summa teise ja iga järgneva leibkonnaliikme kohta)	EUR	2015-06-01		2.00	2017-11-27	Olmejäätmete veotasu +1	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1008404	1000030	10067	Pärnu maakond	1000468	Häädemeeste Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	17	WATER_AND_SEWERAGE_QUOTA	Vesi ja kanalisatsioon (summa esimese leibkonnaliikme kohta)	EUR	2010-05-01		9.91	2017-11-27	Vesi ja kanalisatsioon	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1008406	1000032	10067	Pärnu maakond	1000468	Häädemeeste Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	18	WATER_AND_SEWERAGE_QUOTA_PLUS	Vesi ja kanalisatsioon (summa teise ja iga järgneva leibkonnaliikme kohta)	EUR	2010-05-01		9.91	2017-11-27	Vesi ja kanalisatsioon +1	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1089610	1000034	10067	Pärnu maakond	1000470	Kihnu Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	1	ELECTRICITY_QUOTA	Elekter (summa esimese leibkonnaliikme kohta)	EUR	2015-11-01		12.78	2017-11-27	Elekter	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1013966	1000036	10067	Pärnu maakond	1000470	Kihnu Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	2	ELECTRICITY_QUOTA_PLUS	Elekter (summa teise ja iga järgneva leibkonnaliikme kohta)	EUR	2010-12-01		6.39	2017-11-27	Elekter +1	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1095814	1000200	10067	Pärnu maakond	1000470	Kihnu Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	3	ELECTRIC_HEATING_QUOTA	Elektriküte (summa eluaseme ruutmeetri kohta)	EUR m2 kohta	2016-01-01		1.92	2017-11-27	Elektriküte	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1095816	1000020	10067	Pärnu maakond	1000470	Kihnu Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	4	HABITATION_RENT_QUOTA	Eluaseme üür (summa eluaseme ruutmeetri kohta)	EUR m2 kohta	2016-01-01		2.50	2017-11-27	Eluaseme üür	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1013970	1000028	10067	Pärnu maakond	1000470	Kihnu Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	5	HABITATION_INSURANCE_QUOTA	Eluruumi kindlustus (summa eluaseme ruutmeetri kohta)	EUR m2 kohta	2010-12-01		0.06	2017-11-27	Eluruumi kindlustus	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1013972	1000038	10067	Pärnu maakond	1000470	Kihnu Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	6	GAS_QUOTA	Gaas (summa esimese leibkonnaliikme kohta)	EUR	2010-12-01		6.39	2017-11-27	Gaas	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1013974	1000040	10067	Pärnu maakond	1000470	Kihnu Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	7	GAS_QUOTA_PLUS	Gaas (summa teise ja iga järgneva leibkonnaliikme kohta)	EUR	2010-12-01		4.79	2017-11-27	Gaas +1	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1089614	1001002	10067	Pärnu maakond	1000470	Kihnu Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	8	BUILDING_MANAGEMENT_COST_QUOTA	Korterelamu haldamise kulu (summa eluaseme ruutmeetri kohta)	EUR m2 kohta	2015-11-01		1.00	2017-11-27	Korterelamu haldamise kulu	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1089616	1001000	10067	Pärnu maakond	1000470	Kihnu Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	9	BUILDING_RENOVATION_LOAN_REPAYMENT_QUOTA	Korterelamu renov. laenu tagasimakse (summa eluaseme ruutmeetri kohta)	EUR m2 kohta	2015-11-01		1.00	2017-11-27	Korterelamu renov. laenu tagasimakse	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1147810	1000022	10067	Pärnu maakond	1000470	Kihnu Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	10	INDIRECT_HEATING_QUOTA	Kütus kaugküttega (summa eluaseme ruutmeetri kohta)	EUR m2 kohta	2017-01-01		1.92	2017-11-27	Kütus kaugküttega	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1013978	1000024	10067	Pärnu maakond	1000470	Kihnu Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	11	DIRECT_HEATING_QUOTA	Kütus mittekaugküttega (summa eluaseme ruutmeetri kohta)	EUR m2 kohta	2010-12-01		1.92	2017-11-27	Kütus mitte-kaugküttega	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
1013976	1000026	10067	Pärnu maakond	1000470	Kihnu Vallavalitsus	1	TTT	Toimetulekutoetuse maksmiseks kehtestatud eluasemekulude piirmäärad omavalitsustes	Y	Kohalik	12	LANDTAX_QUOTA	Maamaks (summa eluaseme ruutmeetri kohta)	EUR m2 kohta	2010-12-01		0.06	2017-11-27	Maamaks	Toimetulekutoetuse arvestamisel kasutatav arvväärtus
